slug,category,filename,aspect,prompt
papilla-de-pera-y-yogur,papilla,receta-papilla-de-pera-y-yogur.webp,1:1,"Fotografía gastronómica apetitosa y realista de comida para niños, servida sobre mesa de madera clara, luz natural suave de ventana lateral, ángulo cenital a 45 grados, fondo cálido neutro ligeramente desenfocado, props mínimos: servilleta de tela en tono verde manzana o menta y cubierto infantil, porción de tamaño infantil, colores naturales vivos del alimento, aspecto casero y fresco, sin manos, sin personas, sin texto, sin letras, sin marcas, sin empaques comerciales. Servido en bowl pequeño de silicona color menta, textura de puré visible, cuchara de bebé al lado. PLATILLO: Papilla de pera y yogur natural, con pera, yogur natural entero, servido de forma apetitosa y natural"
papilla-de-pollo-con-arroz-integral,papilla,receta-papilla-de-pollo-con-arroz-integral.webp,1:1,"Fotografía gastronómica apetitosa y realista de comida para niños, servida sobre mesa de madera clara, luz natural suave de ventana lateral, ángulo cenital a 45 grados, fondo cálido neutro ligeramente desenfocado, props mínimos: servilleta de tela en tono verde manzana o menta y cubierto infantil, porción de tamaño infantil, colores naturales vivos del alimento, aspecto casero y fresco, sin manos, sin personas, sin texto, sin letras, sin marcas, sin empaques comerciales. Servido en bowl pequeño de silicona color menta, textura de puré visible, cuchara de bebé al lado. PLATILLO: Papilla de pollo con arroz integral, con pechuga de pollo sin piel, arroz integral cocido, servido de forma apetitosa y natural"
papilla-de-pollo-y-calabacin,papilla,receta-papilla-de-pollo-y-calabacin.webp,1:1,"Fotografía gastronómica apetitosa y realista de comida para niños, servida sobre mesa de madera clara, luz natural suave de ventana lateral, ángulo cenital a 45 grados, fondo cálido neutro ligeramente desenfocado, props mínimos: servilleta de tela en tono verde manzana o menta y cubierto infantil, porción de tamaño infantil, colores naturales vivos del alimento, aspecto casero y fresco, sin manos, sin personas, sin texto, sin letras, sin marcas, sin empaques comerciales. Servido en bowl pequeño de silicona color menta, textura de puré visible, cuchara de bebé al lado. PLATILLO: Papilla de pollo y calabacín, con pechuga de pollo, calabacín, zanahoria, servido de forma apetitosa y natural"
papilla-de-quinoa-con-mango,papilla,receta-papilla-de-quinoa-con-mango.webp,1:1,"Fotografía gastronómica apetitosa y realista de comida para niños, servida sobre mesa de madera clara, luz natural suave de ventana lateral, ángulo cenital a 45 grados, fondo cálido neutro ligeramente desenfocado, props mínimos: servilleta de tela en tono verde manzana o menta y cubierto infantil, porción de tamaño infantil, colores naturales vivos del alimento, aspecto casero y fresco, sin manos, sin personas, sin texto, sin letras, sin marcas, sin empaques comerciales. Servido en bowl pequeño de silicona color menta, textura de puré visible, cuchara de bebé al lado. PLATILLO: Papilla de quinoa con mango, con quinua, mango maduro, servido de forma apetitosa y natural"
papilla-de-quinoa-espinaca-y-queso,papilla,receta-papilla-de-quinoa-espinaca-y-queso.webp,1:1,"Fotografía gastronómica apetitosa y realista de comida para niños, servida sobre mesa de madera clara, luz natural suave de ventana lateral, ángulo cenital a 45 grados, fondo cálido neutro ligeramente desenfocado, props mínimos: servilleta de tela en tono verde manzana o menta y cubierto infantil, porción de tamaño infantil, colores naturales vivos del alimento, aspecto casero y fresco, sin manos, sin personas, sin texto, sin letras, sin marcas, sin empaques comerciales. Servido en bowl pequeño de silicona color menta, textura de puré visible, cuchara de bebé al lado. PLATILLO: Papilla de quinoa con espinaca y queso fresco, con quinua, espinacas frescas, queso fresco pasteurizado sin sal, servido de forma apetitosa y natural"
papilla-de-salmon-y-camote,papilla,receta-papilla-de-salmon-y-camote.webp,1:1,"Fotografía gastronómica apetitosa y realista de comida para niños, servida sobre mesa de madera clara, luz natural suave de ventana lateral, ángulo cenital a 45 grados, fondo cálido neutro ligeramente desenfocado, props mínimos: servilleta de tela en tono verde manzana o menta y cubierto infantil, porción de tamaño infantil, colores naturales vivos del alimento, aspecto casero y fresco, sin manos, sin personas, sin texto, sin letras, sin marcas, sin empaques comerciales. Servido en bowl pequeño de silicona color menta, textura de puré visible, cuchara de bebé al lado. PLATILLO: Papilla de salmón y camote, con salmón fresco, camote, servido de forma apetitosa y natural"
papilla-de-vegetales-suaves,papilla,receta-papilla-de-vegetales-suaves.webp,1:1,"Fotografía gastronómica apetitosa y realista de comida para niños, servida sobre mesa de madera clara, luz natural suave de ventana lateral, ángulo cenital a 45 grados, fondo cálido neutro ligeramente desenfocado, props mínimos: servilleta de tela en tono verde manzana o menta y cubierto infantil, porción de tamaño infantil, colores naturales vivos del alimento, aspecto casero y fresco, sin manos, sin personas, sin texto, sin letras, sin marcas, sin empaques comerciales. Servido en bowl pequeño de silicona color menta, textura de puré visible, cuchara de bebé al lado. PLATILLO: Papilla de vegetales suaves, con zanahoria, calabacín, papa, servido de forma apetitosa y natural"
papilla-de-yogur-con-frutas-y-granola,papilla,receta-papilla-de-yogur-con-frutas-y-granola.webp,1:1,"Fotografía gastronómica apetitosa y realista de comida para niños, servida sobre mesa de madera clara, luz natural suave de ventana lateral, ángulo cenital a 45 grados, fondo cálido neutro ligeramente desenfocado, props mínimos: servilleta de tela en tono verde manzana o menta y cubierto infantil, porción de tamaño infantil, colores naturales vivos del alimento, aspecto casero y fresco, sin manos, sin personas, sin texto, sin letras, sin marcas, sin empaques comerciales. Servido en bowl pequeño de silicona color menta, textura de puré visible, cuchara de bebé al lado. PLATILLO: Papilla de yogur con frutas y granola, con yogur natural sin azúcar, plátano maduro, manzana, servido de forma apetitosa y natural"
papilla-suave-de-pollo-y-arroz,papilla,receta-papilla-suave-de-pollo-y-arroz.webp,1:1,"Fotografía gastronómica apetitosa y realista de comida para niños, servida sobre mesa de madera clara, luz natural suave de ventana lateral, ángulo cenital a 45 grados, fondo cálido neutro ligeramente desenfocado, props mínimos: servilleta de tela en tono verde manzana o menta y cubierto infantil, porción de tamaño infantil, colores naturales vivos del alimento, aspecto casero y fresco, sin manos, sin personas, sin texto, sin letras, sin marcas, sin empaques comerciales. Servido en bowl pequeño de silicona color menta, textura de puré visible, cuchara de bebé al lado. PLATILLO: Papilla de Pollo al Curry Suave con Arroz, con pechuga de pollo, arroz cocido, zanahoria, servido de forma apetitosa y natural"
pasta-con-brocoli-y-queso,almuerzo,receta-pasta-con-brocoli-y-queso.webp,1:1,"Fotografía gastronómica apetitosa y realista de comida para niños, servida sobre mesa de madera clara, luz natural suave de ventana lateral, ángulo cenital a 45 grados, fondo cálido neutro ligeramente desenfocado, props mínimos: servilleta de tela en tono verde manzana o menta y cubierto infantil, porción de tamaño infantil, colores naturales vivos del alimento, aspecto casero y fresco, sin manos, sin personas, sin texto, sin letras, sin marcas, sin empaques comerciales. Plato principal servido en plato infantil de cerámica crema, porción pequeña. PLATILLO: Pasta con Brócoli y Queso, con pasta integral, brócoli, queso rallado, servido de forma apetitosa y natural"
pasta-con-espinacas-y-pollo,almuerzo,receta-pasta-con-espinacas-y-pollo.webp,1:1,"Fotografía gastronómica apetitosa y realista de comida para niños, servida sobre mesa de madera clara, luz natural suave de ventana lateral, ángulo cenital a 45 grados, fondo cálido neutro ligeramente desenfocado, props mínimos: servilleta de tela en tono verde manzana o menta y cubierto infantil, porción de tamaño infantil, colores naturales vivos del alimento, aspecto casero y fresco, sin manos, sin personas, sin texto, sin letras, sin marcas, sin empaques comerciales. Plato principal servido en plato infantil de cerámica crema, porción pequeña. PLATILLO: Pasta con Espinacas y Pollo, con pasta integral, pechuga de pollo, espinacas frescas, servido de forma apetitosa y natural"
pasta-con-pavo-y-pimientos,almuerzo,receta-pasta-con-pavo-y-pimientos.webp,1:1,"Fotografía gastronómica apetitosa y realista de comida para niños, servida sobre mesa de madera clara, luz natural suave de ventana lateral, ángulo cenital a 45 grados, fondo cálido neutro ligeramente desenfocado, props mínimos: servilleta de tela en tono verde manzana o menta y cubierto infantil, porción de tamaño infantil, colores naturales vivos del alimento, aspecto casero y fresco, sin manos, sin personas, sin texto, sin letras, sin marcas, sin empaques comerciales. Plato principal servido en plato infantil de cerámica crema, porción pequeña. PLATILLO: Pasta con Pavo y Pimientos, con pasta integral, pechuga de pavo, pimiento rojo, servido de forma apetitosa y natural"
pasta-de-aguacate,almuerzo,receta-pasta-de-aguacate.webp,1:1,"Fotografía gastronómica apetitosa y realista de comida para niños, servida sobre mesa de madera clara, luz natural suave de ventana lateral, ángulo cenital a 45 grados, fondo cálido neutro ligeramente desenfocado, props mínimos: servilleta de tela en tono verde manzana o menta y cubierto infantil, porción de tamaño infantil, colores naturales vivos del alimento, aspecto casero y fresco, sin manos, sin personas, sin texto, sin letras, sin marcas, sin empaques comerciales. Plato principal servido en plato infantil de cerámica crema, porción pequeña. PLATILLO: Pasta de Aguacate, con pasta corta, aguacate maduro, queso parmesano rallado, servido de forma apetitosa y natural"
pasta-jardin-de-verduras,almuerzo,receta-pasta-jardin-de-verduras.webp,1:1,"Fotografía gastronómica apetitosa y realista de comida para niños, servida sobre mesa de madera clara, luz natural suave de ventana lateral, ángulo cenital a 45 grados, fondo cálido neutro ligeramente desenfocado, props mínimos: servilleta de tela en tono verde manzana o menta y cubierto infantil, porción de tamaño infantil, colores naturales vivos del alimento, aspecto casero y fresco, sin manos, sin personas, sin texto, sin letras, sin marcas, sin empaques comerciales. Plato principal servido en plato infantil de cerámica crema, porción pequeña. PLATILLO: Pasta Jardín de Verduras, con pasta integral, calabacita, pimiento rojo, servido de forma apetitosa y natural"
pastel-de-avena-y-platano,postre,receta-pastel-de-avena-y-platano.webp,1:1,"Fotografía gastronómica apetitosa y realista de comida para niños, servida sobre mesa de madera clara, luz natural suave de ventana lateral, ángulo cenital a 45 grados, fondo cálido neutro ligeramente desenfocado, props mínimos: servilleta de tela en tono verde manzana o menta y cubierto infantil, porción de tamaño infantil, colores naturales vivos del alimento, aspecto casero y fresco, sin manos, sin personas, sin texto, sin letras, sin marcas, sin empaques comerciales. Porción individual pequeña en recipiente infantil, presentación sencilla sin decoración excesiva. PLATILLO: Pastel de Avena y Plátano, con plátano, harina de avena, huevo, servido de forma apetitosa y natural"
pastel-de-naranja,postre,receta-pastel-de-naranja.webp,1:1,"Fotografía gastronómica apetitosa y realista de comida para niños, servida sobre mesa de madera clara, luz natural suave de ventana lateral, ángulo cenital a 45 grados, fondo cálido neutro ligeramente desenfocado, props mínimos: servilleta de tela en tono verde manzana o menta y cubierto infantil, porción de tamaño infantil, colores naturales vivos del alimento, aspecto casero y fresco, sin manos, sin personas, sin texto, sin letras, sin marcas, sin empaques comerciales. Porción individual pequeña en recipiente infantil, presentación sencilla sin decoración excesiva. PLATILLO: Pastel de Naranja, con huevo, harina de avena, azúcar, servido de forma apetitosa y natural"
